idJEMS;seq;campo;status;valor_csv;valor_milanesa
5871;221;autores;OK;Alberto Piedrahita Ospina | Julian Moreno Cadavid | Néstor Duque Méndez;Alberto Piedrahita Ospina | Julian Moreno Cadavid | Néstor Duque Méndez
5871;221;pages;OK;1926-1930;firstPage=1926
5872;222;titleOrig;OK;;
5872;222;autores;OK;Ana Carla Holanda | Patrícia Tedesco;Ana Carla Holanda | Patrícia Tedesco
5872;222;pages;OK;1931-1935;firstPage=1931
5873;223;titleOrig;OK;;
5873;223;autores;OK;Pedro Maschio | Marcos Alves Vieira | Newarney Costa | Sara de Melo | Cleon Pereira Júnior;Pedro Maschio | Marcos Alves Vieira | Newarney Costa | Sara de Melo | Cleon Pereira Júnior
5873;223;pages;OK;1936-1940;firstPage=1936
5874;224;titleOrig;OK;;
5874;224;autores;OK;Juliano Cezar Teles Vaz | Raphael Dourado | Alex Gomes | Rodrigo Rodrigues;Juliano Cezar Teles Vaz | Raphael Dourado | Alex Gomes | Rodrigo Rodrigues
5874;224;pages;OK;1941-1945;firstPage=1941
5875;225;titleOrig;OK;;
5875;225;autores;OK;Nathan Alves | Raphael Dourado | Rodrigo Rodrigues | Aldo Cavalcanti;Nathan Alves | Raphael Dourado | Rodrigo Rodrigues | Aldo Cavalcanti
5875;225;pages;OK;1946-1950;firstPage=1946
5876;226;titleOrig;OK;;
5876;226;autores;OK;Angélica Medeiros | Adnama Lins Gorgônio Costa | Eduardo Vinicius de Araújo Germano | Nathalia Giulliane Pereira Alves;Angélica Medeiros | Adnama Lins Gorgônio Costa | Eduardo Vinicius de Araújo Germano | Nathalia Giulliane Pereira Alves
5876;226;pages;OK;1951-1954;firstPage=1951
5877;227;titleOrig;OK;;
5877;227;autores;OK;Vinícius Araújo | Matheus Gaudencio;Vinícius Araújo | Matheus Gaudencio
5877;227;pages;OK;1955-1958;firstPage=1955
5878;228;titleOrig;OK;;
5878;228;autores;OK;Matuzael Dias | Bernardo Gonçalves | Leo Silva | José Pacheco;Matuzael Dias | Bernardo Gonçalves | Leo Silva | José Pacheco
5878;228;pages;OK;1959-1963;firstPage=1959
5879;229;titleOrig;OK;;
5879;229;autores;OK;Raquel Machado;Raquel Machado
5879;229;pages;OK;1964-1967;firstPage=1964
5880;230;titleOrig;OK;;
5880;230;autores;OK;David Montalvão Junior | Adelson Oliveira | Isabel Nunes;David Montalvão Junior | Adelson Oliveira | Isabel Nunes
5880;230;pages;OK;1968-1972;firstPage=1968
5881;231;titleOrig;OK;;
5881;231;autores;OK;Jackanderson Menezes | Jonas Martins | Cidcley de Souza;Jackanderson Menezes | Jonas Martins | Cidcley de Souza
5881;231;pages;OK;1973-1977;firstPage=1973
