idJEMS;seq;campo;status;valor_csv;valor_milanesa
5767;119;abstractOrig;DIVERGE;A dificultosa situação da inclusão educacional de deficientes auditivos no Brasil tem sido atenuada por políticas públicas que universalizam o acesso. No entanto, outras medidas, como o uso de Tecnologias de Informação e Comunicação (TIC) em sala de aula, devem ser tomadas para assegurar a permanência e a participação desses alunos. Assim, essa Revisão Sistemática de Literatura buscou descobrir quais tecnologias estão sendo utilizadas e desenvolvidas no Brasil com esse propósito. Como resultados, foram identificadas diversificadas contribuições, como jogos educacionais, arquiteturas pedagógicas e ambientes virtuais de aprendizagem, entre outras aplicações, direcionadas, na maioria, a alunos do ensino fundamental.;
5767;119;abstractEn;DIVERGE;The challenging situation of educational inclusion for hearing-impaired individuals in Brazil has been mitigated by public policies that universalize access. However, additional measures, such as the use of Information and Communication Technologies (ICT) in the classroom, should be implemented to ensure the retention and participation of these students. Therefore, this Systematic Literature Review aimed to identify which technologies are being used and developed in Brazil for this purpose. The results identified diverse contributions, such as educational games, pedagogical architectures and virtual learning environments, among other applications, mostly aimed at elementary school students.;
5768;120;abstractOrig;DIVERGE;O Atendimento Educacional Especializado (AEE) é um conjunto de atividades de acessibilidade com fins pedagógicos, focado em atender alunos com necessidades especiais. Já a Comunicação Aumentativa e Alternativa (CAA) foca em compensar a compreensão e a comunicação para indivíduos com incapacidades na expressão. As escolas brasileiras enfrentam dificuldades em oferecer o AEE com qualidade. Com base nisto, este estudo usa o Design Thinking como abordagem de imersão na problemática de uma escola pública rural para propor soluções de baixo custo, eficientes e sustentáveis. Utilizando-se o Colorful Semantic em cartões e em um aplicativo conseguiu-se melhorar indicadores de aprendizagem e comunicação de alunos do AEE.;
5768;120;abstractEn;DIVERGE;The Specialized Educational Assistance (SEA) is a set of accessibility activities with pedagogical purposes, focused on attending students with special needs. Already the Augmentative and Alternative Communication (AAC) focuses on compensating for understanding and communication for individuals with disabilities in expression. Brazilian schools face difficulties in offering SEA with quality. Based on this, this study uses Design Thinking as an immersion approach in the problems of a rural public school to propose low-cost, efficient and sustainable solutions. By using Colorful Semantic in cards and in an application it was possible to improve indicators of learning and communication of students of the SEA.;
5769;121;abstractOrig;DIVERGE;Vários estudos têm indicado que mobilizar estratégias cognitivas e metacognitivas pode melhorar o desempenho dos alunos. Este artigo descreve critérios que apoiam o uso dessas estratégias no desenvolvimento da lógica de programação e apresenta um checklist que as relaciona com recursos e ferramentas que podem auxiliar o professor a promover seus usos em ambientes virtuais de aprendizagem. Critérios, recursos e ferramentas foram especificados para apoiar o uso dessas estratégias. Uma situação de aprendizagem foi conduzida e, posteriormente, avaliada corroborando para a validação da viabilidade da aplicação desses critérios e a necessidade de implementação das estratégias em ambientes computacionais.;
5769;121;abstractEn;DIVERGE;Several studies have indicated that mobilizing cognitive and metacognitive strategies can improve student performance. This article describes criteria that support the use of these strategies to develop programming logic, and presents a checklist that relates them with resources and tools that can help the teacher to promote their uses in virtual learning environments. Criteria, resources and tools have been specified to support the use of these strategies. A learning situation was conducted, and later evaluated by students and teachers, corroborating the validation of these strategies and criteria and the necessity of their use in computational environments.;
5770;122;abstractOrig;DIVERGE;Muito tem sido dito sobre a importância do desenvolvimento do Pensamento Computacional como uma competência cognitiva essencial, mas, seriam essas características inatas ou não? Neste trabalho é investigado se em narrativas infantis, na criação de histórias, emergem padrões correlacionados às variáveis consideradas essenciais para o desenvolvimento do Pensamento Computacional, com base nos processos de aprendizagem (epistemologia genética), a partir da neurociência cognitiva e da abstração reflexionante, para a compreensão dos processos mentais de crianças. Foram utilizados métodos mistos durante o processo, sendo parte experimental, com uma amostra de vinte e sete indivíduos que compuseram dez narrativas. Resultados preliminares apontam para a emergência de um padrão, mesmo nas histórias que podem ser classificadas como sem roteiro, que se enquadre nas possibilidades de contar história pelo Scratch 2.0 e, também, nos pilares do Pensamento Computacional - decomposição, padrão, abstração e algoritmo.;
5770;122;abstractEn;DIVERGE;"Much has been said about the importance of the development of Computational Thinking as an essential cognitive competence, but are these characteristics innate or not? In this work it is investigated whether in children's narratives in the creation of stories emerge patterns correlated to the variables considered essential for the development of computational thinking, based on the learning processes (genetic epistemology) from the cognitive neuroscience and the reflective abstraction for the understanding of the mental processes of children. Mixed methods were used during the process, being experimental part with a sample of twenty-seven individuals, who composed ten narratives. Preliminary results point to the emergence of a pattern, even in the stories that can be classified as ""without script"", that fit into the possibilities of storytelling by Scratch 2.0 and also in the pillars of Computational Thinking - decomposition, pattern, abstraction and algorithm.";
5771;123;abstractOrig;DIVERGE;Professores de disciplinas na modalidade semipresencial apoiadas pelo uso de AVA possuem dificuldades em acompanhar adequadamente os alunos por não perceberem as suas características cognitivas. Neste artigo é proposta uma forma de identificação de perfis cognitivos de alunos, com base em uma análise detalhada das atividades propostas e realizadas em um AVA referente a uma disciplina ministrada na modalidade semipresencial para cursos de graduação de diferentes áreas do conhecimento. Essa classificação, resultante da modelagem cognitiva proposta, será implementada através de perfis individualizados que serão ajustados conforme clusterização dos alunos durante as interações realizadas na disciplina.;
5771;123;abstractEn;DIVERGE;Teachers who teach courses in blended learning using LMS have difficulties keeping track of all students due to their lack of knowledge about students’ cognitive characteristics. This article proposes a way of identifying cognitive profiles of students, based on a detailed analysis of the activities proposed and performed in an AVA referring to a course taught in the blended learning for undergraduate majors of different areas of knowledge. This classification, resulting from the proposed cognitive modeling, will be implemented through students’ clustering during their interaction in the course.;
5772;124;abstractOrig;DIVERGE;Resumo. Este trabalho apresenta um sistema para recomendação de estratégias pedagógicas em ambientes virtuais de aprendizagem. Para isto, foram consideradas características individuais do estudante, tais como perfil de personalidade e emoções básicas detectados durante o processo cognitivo. Além disso, foi desenvolvido um sistema de Raciocínio Baseado em Casos a fim de desenvolver novos casos, por meio das informações armazenadas no modelo do estudante, bem como a relação dessas características com as Inteligências Múltiplas de cada estudante. Assim, por meio do conjunto inicial de estratégias pedagógicas armazenados no modelo do estudante, têm-se como resultados uma base de dados composta por 91 novos casos retidos a partir de 9 casos iniciais.;
5772;124;abstractEn;DIVERGE;Abstract. This paper presents a system for recommending pedagogical strategies in virtual learning environments. For this, individual characteristics of the student were considered, such as personality profile and basic emotions detected during the cognitive process. In addition, a Case-Based Reasoning system was developed to develop new cases through the information stored in the student model, as well as the relation of these characteristics to the Multiple Intelligences of each student. Thus, through the initial set of pedagogical strategies stored in the student model, we have as results a database composed of 91 new cases retained from 9 initial cases.;
5773;125;abstractOrig;DIVERGE;"Resumo. Reconhecer e responder adequadamente às reações afetivas dos aprendizes tem emergido como uma funcionalidade fundamental para a construção de uma nova geração de ambientes computacionais de aprendizagem adaptativos. Neste trabalho é apresentado um modelo híbrido de inferência de estados afetivos relacionados à aprendizagem com baixa intrusividade. Este modelo permite a obtenção de informações que indicam situações relevantes para o aprendizado, como ""ciclo vicioso"" e ""concentração engajada"". Resultados promissores obtidos em um experimento com estudantes indicam a viabilidade desta proposta e também embasam a apresentação de alternativas de adaptação ou implementação de intervenções pedagógicas personalizadas.";
5773;125;abstractEn;DIVERGE;Abstract. Recognizing and responding adequately to the learners’ affective reactions has emerged as a key functionality for building a new generation of adaptive computing learning environments. This work presents a low-intrusiveness hybrid model for inference of learning-centered affective states. This model allows gathering information that indicates situations relevant to learning, such as vicious cycle and engaged concentration. Promising results obtained in an experiment with students indicate the feasibility of this proposal and also support the presentation of alternatives for adapting the computational environment or implementing personalized pedagogical interventions.;
5774;126;abstractOrig;DIVERGE;O emprego de novas tecnologias educacionais ainda gera questões acerca da eficiência dessas abordagens e quais benefícios elas propiciam ao âmbito acadêmico. Diversas pesquisas que estudam tais tecnologias preocupam-se apenas em fazer comparações entre usuários, não dedicando-se a investigar até que ponto o aprimoramento das ferramentas tende a manter alguma influência sobre o desempenho dos estudantes. Com base nisso, este trabalho desenvolveu um Gerenciador de Experimentos capaz de controlar a exibição de novas funcionalidades acrescentadas à plataforma Classroom eXperience (CX) e, empregando-o, foi realizada uma Análise de Variância Fatorial para se compreender se esses aprimoramentos trouxeram melhorias significativas nas notas dos alunos. Percebeu-se que o desempenho dos estudantes foi influenciado pela interação entre as funcionalidades do CX e as disciplinas cursadas. Em todas as turmas de graduação, houve aumentos significativos nas notas dos alunos num comparativo entre a ausência do CX e seu uso junto aos módulos de Socialização e Gamificação. Na pós-graduação, não se observou diferença significativa no desempenho discente, embora também tenham ocorrido acréscimos no desempenho obtido pelos estudantes nesse nível acadêmico.;
5774;126;abstractEn;DIVERGE;Usage of new educational technologies still raises questions about the efficiency of these approaches and which benefits they provide to academic field. Several researches that study these technologies are only concerned with user comparisons, not focusing on investigating to what extent the improvement of tools tends to maintain influence on students' performance. Based on this, we developed an Experiments Manager capable of controlling the visibility of new functionalities added to Classroom eXperience (CX) platform and, using it, a Factorial Analysis of Variance was performed to understand if these enhancements brought significant improvements to students' grades. We noticed that students' performance was influenced by the interaction between CX functionalities and taken courses. In all undergraduate classes, there were significant increases on students' performance in a comparison between CX absence and its use with Socialization and Gamification modules. In graduate classes, no significant difference in students' grades was found, although there were also increases on students' performance at this academic level.;
5775;127;abstractOrig;DIVERGE;Resumo. O Sequenciamento Curricular Adaptativo (SCA) ainda é um desafio na área de Aprendizagem Adaptativa. O SCA é um problema NP-Difícil, principalmente por considerar as restrições relacionadas ao perfil do aluno e dos materiais didáticos na seleção de uma sequência em repositórios onde várias poderiam ser escolhidas. Portanto, isso tem estimulado pesquisadores a utilizarem abordagens evolutivas na busca por soluções satisfatórias. Este trabalho utiliza o Algoritmo Presa-Predador, o qual se mostrou adequado para o problema, de acordo com experimentos realizados em laboratório, embora seja uma solução ainda não explorada na literatura de Aprendizagem Adaptativa.;
5775;127;abstractEn;DIVERGE;Abstract. Adaptive Curriculum Sequencing (ACS) is still a challenge in Adaptive Learning field. ACS is a NP-Hard problem especially considering the constraints of the student and learning materials when selecting a sequence from repositories where several sequences could be chosen. Therefore, this has stimulated researchers to use evolutionary approaches in the search for satisfactory solutions. This work uses the Prey-Predator Algorithm, which have shown to be suitable for the problem, according to laboratory experiments, although it is a solution not yet explored in the Adaptive Learning literature.;
5776;128;titleOrig;DIVERGE;Um Sistema de Recomendação Híbrido Integrado à Ontologia em um Ambiente de Aprendizagem Ubíqua;Um Sistema de Recomendação Híbrido Integrado a Ontologia em um Ambiente de Aprendizagem Ubíqua
5776;128;abstractOrig;DIVERGE;Resumo. Os Sistemas de Recomendação (SR) têm o propósito de analisar um conjunto de itens e verificar quais destes são os mais relevantes para um consumidor. Para este trabalho foi desenvolvido um SR híbrido integrado à ontologia que gerencia as informações de perfil do aprendiz e de conteúdos provenientes do YouTube e da Wikipédia. Para validação, o SR proposto foi implementado como um web service e integrado à arquitetura de um ambiente de aprendizagem ubíqua (Edubi), o que permitiu ser testado por estudantes de uma instituição de ensino superior, por meio das aplicações Edubi-Web e Edubi-Mobile. Os resultados obtidos, após coleta e análise de dados qualitativa, apresentam indícios de viabilidade da proposta.;
5776;128;abstractEn;DIVERGE;Abstract. Recommendation systems (SR) have the purpose of analyzing a set of items and check which of these are the most relevant to a consumer. For this work, a Hybrid SR integrated into an ontology that manages the learner profile information and the contents from YouTube and Wikipedia databases was developed. For validation, the proposed SR was implemented as a web service and integrated into the architecture of a ubiquitous learning environment (Edubi), which allowed it to be tested by students of a higher education institution through the Edubi-Web and Edubi-Mobile applications. The results obtained after qualitative data collection show indications of the feasibility of the proposal.;
5777;129;abstractOrig;DIVERGE;Uma característica importante na maioria dos repositórios de vídeos educacionais é a carência de informações relevantes, nas palavras-chave e nos metadados, que possibilitem um pleno acesso aos vídeos através de mecanismos de busca. Um desses repositórios é o Videoaula@RNP, para o qual foi desenvolvido um projeto com foco no enriquecimento semântico dos vídeos educacionais lá armazenados, com base na transcrição de áudio, anotação semântica e análise de similaridade. Este artigo apresenta esta solução e os impactos gerados a partir da sua aplicação no repositório.;
5777;129;abstractEn;DIVERGE;An important feature in most educational video repositories is the lack of relevant information in keywords and metadata that enables full access to videos through search engines. One of these repositories is Videoaula@RNP, for which a project was developed with a focus on the semantic enrichment of the educational videos stored there, based on audio transcription, semantic annotation and similarity analysis. This article presents this solution and the impacts generated from its application in the repository.;
5778;130;abstractOrig;DIVERGE;Este artigo descreve a evolução da ontologia PERSONNA, para modelagem do perfil e do contexto do aluno em um ambiente e-learning, criando a ontologia PERSONNA-TEC e sua integração na arquitetura BROAD-RS. Esse sistema é capaz de realizar a recomendação de objetos de aprendizagem (OA) sensível ao contexto, e enricher, flexibilizar e dinamizar os conteúdos de uma disciplina atravês do plano didático do professor. A avaliação ocorreu com alunos da disciplina de Conceitos Básicos do Computador com recomendações de OA para recursos tecnológicos diferenciados. Os resultados obtidos apontam para a viabilidade da proposta.;
5778;130;abstractEn;DIVERGE;This article describes the evolution of the PERSONNA ontology for modeling the student profile and context in an e-learning environment, creating the PERSONNA-TEC ontology and its integration into the BROAD-RS architecture. This system is able to perform the recommendation of context- sensitive learning objects (LO), and enrich, flexibilize and dynamize the class through the teacher's didactic plan. The evaluation ran with students of a basic concepts computer class, with the recommendation of LO for different technological devises. The results pointed to the feasibility of the proposal.;
5779;131;abstractOrig;DIVERGE;"Predictors to identify whether a student will succeed or fail in introductory programming courses have been provided by previous research. However, they rely on time-consuming aptitude tests and surveys. This way, setting, executing, and replicating these studies is hard and increase the professor effort. Other predictors rely on automatic procedures, but they either do not identify the failing students early or do not provide high effectiveness. To minimize these problems, we propose a strategy to early predict the potential failing students during introductory programming courses automatically, reducing effort and allowing professors to use it in every course. By having this set of students in the first days of the course, professors and mentors would have time to act and potentially avoid such failings. The strategy consists of three steps: the use of an online judge system; the collection of metrics from this system; and the use of a clustering algorithm. To evaluate our strategy, we conduct an empirical study regarding 358 freshmen students of 12 introductory programming courses. We consider the first 30 days of the course. From the group of students our strategy points as ""likely to fail,"" 80% of the students on average indeed fail.";
5779;131;abstractEn;DIVERGE;"Predictors to identify whether a student will succeed or fail in introductory programming courses have been provided by previous research. However, they rely on time-consuming aptitude tests and surveys. This way, setting, executing, and replicating these studies is hard and increase the professor effort. Other predictors rely on automatic procedures, but they either do not identify the failing students early or do not provide high effectiveness. To minimize these problems, we propose a strategy to early predict the potential failing students during introductory programming courses automatically, reducing effort and allowing professors to use it in every course. By having this set of students in the first days of the course, professors and mentors would have time to act and potentially avoid such failings. The strategy consists of three steps: the use of an online judge system; the collection of metrics from this system; and the use of a clustering algorithm. To evaluate our strategy, we conduct an empirical study regarding 358 freshmen students of 12 introductory programming courses. We consider the first 30 days of the course. From the group of students our strategy points as ""likely to fail,"" 80% of the students on average indeed fail.";
5780;132;abstractOrig;DIVERGE;Resumo. Sistemas de Tutoria Inteligentes trabalham para customizar Ambientes Virtuais de Aprendizagem de acordo com o perfil cognitivo do aprendiz. Para customizar estes ambientes, faz-se necessária a aplicação de técnicas de Inteligência Artificial para detecção de Traços Afetivos, Memória de Trabalho, e Estilos de Aprendizagem. Este trabalho propõe a aplicação das técnicas Q-Learning e Média Móvel Exponencialmente Ponderada para detecção de Memória de Trabalho por meio dos traços de navegação do aprendiz. Resultados experimentais demonstram o potencial de ambas as técnicas para detecção da Memória de Trabalho e apontam que a técnica de Média Móvel Exponencialmente Ponderada é superior considerando os cenários avaliados.;
5780;132;abstractEn;DIVERGE;Abstract. Intelligent Tutoring Systems work to customize Virtual Learning Environments according to the learner's cognitive profile. In order to customize these environments, it needs to apply Artificial Intelligence techniques to detect Affective Traits, Working Memory Capacity, and Learning Styles. This work proposes the application of Q-Learning and Exponentially Weighted Moving Average techniques for Working Memory Capacity detection through the use of the apprentice's navigation traces. Experimental results show the potential of both methods to detect the Working Memory Capacity and point out the superiority of the Exponentially Weighted Moving Average technique considering the scenarios evaluated.;
5781;133;abstractOrig;DIVERGE;O uso de técnicas de Learning Analytics tem se destacado como alternativa para compreender melhor o comportamento e a performance dos alunos. Com o uso de novas tecnologias para o desenvolvimento de Objetos de Aprendizagem, abre-se a possibilidade de agregar a estas técnicas. Para compreender e investigar esse tema, foi realizada uma revisão de literatura, apresentando-se um panorama sobre as técnicas, tecnologias, variáveis analíticas e benefícios do uso de Learning Analytics em objetos de aprendizagem.;
5781;133;abstractEn;DIVERGE;Learning Analytics has stood out as an approach to better understand students' behavior and performance. The new technologies used to develop Learning Objects open up the possibility of integrating Learning Analytics with Learning Objects. To understand the possibilities of integrating them, we performed a literature review and present an overview of techniques, technologies, analytical variables, and benefits of their use.;
5782;134;abstractOrig;DIVERGE;Ubiquitous Learning Environments (ULEs) enhance the automatic generation of Learning Objects (LOs), which increases the need of more adequate presentation strategies. To meet different needs and preferences of students, retrieval and personalization resources have been explored, adding cognitive theories to the student model. This paper presents a probabilistic proposal of the Felder and Silverman (FSLSM) model that includes a semiautomatic approach to its measurement in ULEs. Preliminary results indicate the existence of correlations between different types of interactions carried out by students and their respective learning styles.;
5782;134;abstractEn;DIVERGE;Ubiquitous Learning Environments (ULEs) enhance the automatic generation of Learning Objects (LOs), which increases the need of more adequate presentation strategies. To meet different needs and preferences of students, retrieval and personalization resources have been explored, adding cognitive theories to the student model. This paper presents a probabilistic proposal of the Felder and Silverman (FSLSM) model that includes a semiautomatic approach to its measurement in ULEs. Preliminary results indicate the existence of correlations between different types of interactions carried out by students and their respective learning styles.;
5783;135;abstractOrig;DIVERGE;O presente trabalho aborda o problema de detecção de traços cognitivos de estudantes para customização de Ambientes Virtuais de Aprendizagem. Neste sentido, aplica-se a meta-heurística Vitis Vinifera para a detecção do Estilo de Aprendizagem do aluno para futura seleção de objetos de aprendizagem de forma a aprimorar o processo de ensino-aprendizagem. A abordagem proposta é avaliada em relação ao estado da arte que utiliza um Algoritmo Genético para a identificação do Estilo de Aprendizagem. Resultados experimentais apontam que a abordagem proposta é superior em relação ao estado da arte considerando o número de erros de detecção cometidos.;
5783;135;abstractEn;DIVERGE;The present work addresses the problem of detecting students' cognitive traits in order to customize Virtual Learning Environments. In this sense, it applies the Vitis Vinifera metaheuristic to detect the student's Learning Style for the selection of learning objects in order to improve teaching and learning processes. The proposed approach is evaluated relative to the state of the art that uses a Genetic Algorithm for the identification of Learning Styles. Experimental results indicate that the proposed approach is superior relative to the Genetic Algorithm in terms of detection errors.;
5784;136;abstractOrig;DIVERGE;Um dos grandes desafios da computação aplicada à educação está na capacidade de apoiar ambientes que sejam inteligentes e adaptáveis às necessidades dos estudantes. Para isso, é preciso criar Modelos de Estudantes eficazes, com o intuito de identificar e predizer o nível de conhecimento de cada estudante. Além disso, é importante que os próprios estudantes saibam seu nível de conhecimento em um dado instante, para com isso, poderem autorregular seu processo de aprendizagem. Assim, este trabalho descreve o OSM-V, um Modelo Aberto de Estudante com recursos de Visualização de Informação e que permite que estudantes e instrutores tenham acesso às informações inferidas em Sistemas Adaptativos e Inteligentes para Educação. Além da descrição do modelo, este artigo também apresenta experimentos, aplicados a estudantes reais, com o objetivo de avaliar a percepção de utilidade e mudanças comportamentais nos estudantes que utilizaram a ferramenta. Resultados mostraram que esta proposta pode impactar positivamente na aprendizagem dos estudantes e também influenciar positivamente seus comportamentos.;
5784;136;abstractEn;DIVERGE;One of the great challenges of computing applied to education lies in its capacity to support environments that are intelligent and adaptable to the needs of students. For this, it is necessary to create effective Student Models, in order to identify and predict the level of knowledge of each student. In addition, it is important that the students themselves know their level of knowledge at a given point in time, so they can self-regulate their learning process. Thus, this work describes the OSM-V, an Open Student Model with Information Visualization capabilities which allows students and instructors to have access to the information inferred in Adaptive and Intelligent Education Systems. In addition to the model's description, this paper presents experiments with real students aiming at evaluating the perception of utility and behavioral changes of the students who used the tool. Results showed that this proposal can positively impact students' learning and also positively influence their behavior.;
5785;137;abstractOrig;DIVERGE;Modelos para mineração de dados (MD) têm sido amplamente discutidos nos últimos anos. Um software, muito difundido no meio acadêmico, que auxilia o processo de MD é o Weka. Este artigo apresenta uma ferramenta (e sua avaliação) que objetiva substituir o trabalho manual, exercendo o processo de transformação dos dados de um banco de dados, em um dataset no formato exigido pelo Weka. A avaliação da ferramenta, realizada por pesquisadores da área de MD para educação, resultou em níveis positivos de usabilidade e percepção de utilidade.;
5785;137;abstractEn;DIVERGE;Models for data mining (DM) have been extensively discussed in recent years. A software, widely used in academia, that supports the MD process is the Weka. This article presents a tool (and its evaluation) that aims to replace the manual work, exercising the process of transforming the data of a database into a dataset in the format required by Weka. The evaluation of the tool, performed by researchers in the area of MD for education, resulted in positive levels of usability and utility perception.;
5786;138;abstractOrig;DIVERGE;Resumo. Recentemente, alguns indicadores educacionais revelaram que uma parcela significativa dos estudantes da Educação Básica apresenta domínio insuficiente em leitura (Língua Portuguesa) e na resolução de problemas (Matemática). Entretanto, existe uma grande expectativa de que o acesso às tecnologias de aprendizagem adaptativa auxilie na prática docente e contribua para melhoria da aprendizagem. Este artigo tem como objetivo extrair boas e más práticas pedagógicas a partir de processos de ensino e de aprendizagem usando um Sistema Tutor Inteligente (STI) gamificado no Ensino Fundamental. Para tanto, realizou-se um estudo misto com design de experimento controlado com professores e estudantes. Os principais resultados mostram evidências significativas de melhoria na aprendizagem dos estudantes no domínio de Língua Portuguesa e Matemática e apresenta 10 boas práticas e 9 más práticas pedagógicas com o uso de STI gamificado.;
5786;138;abstractEn;DIVERGE;Abstract. Recently, some indicators have revealed that a significant part of students from basic education present insufficient domain on reading (Portuguese Language) and on problem resolution (Mathematics). However, there is a large expectation from that the access to adaptive learning technologies aid in teaching practice and to contribute to improved learning. This work aims to extract good and bad pedagogical practices from teaching and learning processes using a Gamified Intelligent Tutor System (ITS) in the Elementary School. We performed a mixed empirical study with controlled experimental design with teachers and students. The main results show significant evidence of improvement in students learning in Portuguese and Mathematics and presents 10 good practices and 9 bad pedagogical practices with the usage of gamified ITS.;
5787;139;abstractOrig;DIVERGE;Resumo. Os Ambientes Virtuais de Aprendizagem são amplamente utilizados no apoio ao ensino-aprendizagem, contudo, a maioria destes sistemas fornece o mesmo conteúdo de iguais maneiras e formatos a todos os alunos. Há pesquisas que indicam que a oferta de conteúdo personalizado a cada aluno, por meio da detecção de seu Estilo de Aprendizagem, favorece, sobremaneira, o processo de assimilação do aluno. Este trabalho propõe uma abordagem totalmente automática para a detecção de Estilos de Aprendizagem de alunos por meio de suas interações em Ambientes Virtuais de Aprendizagem. Resultados preliminares apontam que a abordagem proposta mostra-se promissora na identificação automática das preferências de aprendizagem dos alunos.;
5787;139;abstractEn;DIVERGE;"Abstract. Virtual Learning Environments are widely used to support the teaching-learning process; however, most of these systems provide the same content in the same way to all students. Recent studies indicate that the provision of personalized content to each student, through the detection of their Learning Style, greatly favors the teaching-learning process. This work proposes a fully automatic approach to identify students’ Learning Styles through their interactions in Virtual Learning Environments. Preliminary results indicate that the proposed approach is promising in the automatic identification of students’ learning preferences.";
5788;140;abstractOrig;DIVERGE;Abstract. Automatic Short Answer Grading is the study field that addresses\nthe assessment of students' answers to questions in natural language. Besides\nlength, it differs from automatic essay grading by focusing on the evaluation of\ncontent instead of answer's style. The grading of the answers is generally seen\nas a typical classification supervised learning. Many works have been recently\ndeveloped, but most of them deal with data in the English language. In this\npaper, we present a new Portuguese dataset and system for automatic short answer\ngrading. The data was collected with the participation of 13 teachers, 12\nundergraduate students and 245 elementary school students. Results achieved\n69% accuracy in four-class classification and 85% on binary classification.;
5788;140;abstractEn;DIVERGE;Abstract. Automatic Short Answer Grading is the study field that addresses\nthe assessment of students' answers to questions in natural language. Besides\nlength, it differs from automatic essay grading by focusing on the evaluation of\ncontent instead of answer's style. The grading of the answers is generally seen\nas a typical classification supervised learning. Many works have been recently\ndeveloped, but most of them deal with data in the English language. In this\npaper, we present a new Portuguese dataset and system for automatic short answer\ngrading. The data was collected with the participation of 13 teachers, 12\nundergraduate students and 245 elementary school students. Results achieved\n69% accuracy in four-class classification and 85% on binary classification.;
5790;141;abstractOrig;DIVERGE;We propose a method based on Principal Component Analysis (PCA) for predicting students' performances and for identifying relevant patterns concerning their characteristics. The proposed method allowed us to study the predictive capability of students' performances and the effectiveness of PCA for interpreting patterns in educational data. The proposed method was validated using two public datasets describing students' achievements, as well as their social and personal characteristics. Experiments were conducted by comparing the predictive performances between the datasets presenting high and reduced dimensions. The results reported that PCA retained relevant information of data and was useful for identifying implicit knowledge in students' data.;
5790;141;abstractEn;DIVERGE;We propose a method based on Principal Component Analysis (PCA) for predicting students' performances and for identifying relevant patterns concerning their characteristics. The proposed method allowed us to study the predictive capability of students' performances and the effectiveness of PCA for interpreting patterns in educational data. The proposed method was validated using two public datasets describing students' achievements, as well as their social and personal characteristics. Experiments were conducted by comparing the predictive performances between the datasets presenting high and reduced dimensions. The results reported that PCA retained relevant information of data and was useful for identifying implicit knowledge in students' data.;
5791;142;abstractOrig;DIVERGE;Virtual learning environments facilitate online learning, generating and storing large amounts of data during the learning/teaching process. This stored data enables extraction of valuable information using data mining. In this article, we present a systematic mapping, containing 42 papers, where data mining techniques are applied to predict students performance using Moodle data. Results show that decision trees are the most used classification approach. Furthermore, students interactions in forums are the main Moodle attribute analyzed by researchers.;
5791;142;abstractEn;DIVERGE;Virtual learning environments facilitate online learning, generating and storing large amounts of data during the learning/teaching process. This stored data enables extraction of valuable information using data mining. In this article, we present a systematic mapping, containing 42 papers, where data mining techniques are applied to predict students performance using Moodle data. Results show that decision trees are the most used classification approach. Furthermore, students interactions in forums are the main Moodle attribute analyzed by researchers.;
5792;143;abstractOrig;DIVERGE;Resumo. Este artigo apresenta uma Revisão Sistemática da Literatura (RSL) para identificar e caracterizar os trabalhos que utilizam Agentes Conversacionais (AC) para auxiliar as pessoas na resolução de problemas matemáticos. Tal necessidade de investigação justifica-se pela complexidade dos problemas matemáticos e em como eles podem ser minimizados com o auxílio das tecnologias. A RSL apresentada neste trabalho foi realizada com base nos últimos 18 anos (2001- 2018) no qual foi possível analisar 352 artigos. Os resultados obtidos auxiliaram na identificação das instituições que trabalham com o tema em questão e a caracterizar as pesquisas que envolvem AC na resolução de problemas matemáticos.;
5792;143;abstractEn;DIVERGE;Abstract. This paper presents a systematic literature review (SLR) to identify and characterize works that utilize Conversational Agents (CAs) to assist people in solving mathematical problems. The need for such investigation is justified by the complexity of mathematical problems and how they can be mitigated with the aid of technologies. The SLR presented here covers the last 18 years (2001-2018), during which 352 papers were analyzed. The results help identify the institutions working on the topic and characterize the research that uses CA in mathematical problem solving.;
5793;144;abstractOrig;DIVERGE;Este artigo apresenta uma abordagem de monitoramento das atividades dos estudantes, usando técnicas de Mineração de Dados. O objetivo deste estudo é identificar grupos de alunos com o mesmo perfil de participação e interação em um ambiente de aprendizagem online, através de um algoritmo de agrupamento hierárquico. Esta proposta baseia-se no modelo de avaliação Learning Vectors (LV) e usa como fonte de informação os logs retirados do banco de dados Moodle. Os resultados apresentaram 3 grupos distintos (ótimo, bom e regular) em relação à interação no ambiente, o que permitiu o reconhecimento de suas dificuldades, facilitando o direcionamento das intervenções do tutor para melhorar a performance e a aprendizagem do aluno.;
5793;144;abstractEn;DIVERGE;This article presents a monitoring approach of students' activities using Data Mining, with the objective of identifying groups of students with similar participation and interaction profiles in an online learning environment by applying hierarchical clustering. This proposal is based on the Learning Vectors model (LV) and uses as information source the logs extracted from the Moodle database. The results identified three distinct groups (excellent, good and regular) considering the interactions in the environment, enabling the recognition of difficulties and making it easier for tutors to act directly on these difficulties and thus improve student performance and learning.;
